source,review_id,source_object_id,author,review_text,rating,review_date,url,text_cleaned,rating_normalized,language,is_duplicate,quality_status,review_date_raw
yandex,yandex_1116788313_2727fa33b526c5f4,1116788313,Анастасия В.,"Полный ужас ,грязь по всюду,работники не выполняют полностью свою работу.",1.0,2022-04-23,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,"Полный ужас ,грязь по всюду,работники не выполняют полностью свою работу.",1.0,ru,False,valid,
yandex,yandex_1116788313_6015ba54ab2503c9,1116788313,Анатолий Карпенко,Удобное расположение. Разумная цена. Паркинг.,5.0,2019-12-13,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Удобное расположение. Разумная цена. Паркинг.,5.0,ru,False,valid,
yandex,yandex_1116788313_3568cabbb165beae,1116788313,DADU,Извините за выражение гостиница конченная не гостиница клоповник какой то даже полотенца не выдают не говоря уже о других вещах,1.0,2021-09-14,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Извините за выражение гостиница конченная не гостиница клоповник какой то даже полотенца не выдают не говоря уже о других вещах,1.0,ru,False,valid,
yandex,yandex_1116788313_5f580afa66a2ddaa,1116788313,Абзал Кыдыров,Срочно нужно сделать ремонт,5.0,2025-09-02,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Срочно нужно сделать ремонт,5.0,ru,False,valid,
yandex,yandex_1116788313_90b706d1351230c6,1116788313,Шамиль Джафаров,Гостиница просто ужас пахнет хлоркой,1.0,2021-09-14,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Гостиница просто ужас пахнет хлоркой,1.0,ru,False,valid,
yandex,yandex_1116788313_a00f8f242c2a6129,1116788313,Андрей Анатольевич,Не уютно в номерах лучше снять квартиру,2.0,2024-05-02,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Не уютно в номерах лучше снять квартиру,2.0,ru,False,valid,
yandex,yandex_1116788313_44a852d63499f181,1116788313,Дмитрий В.,"Цены по прайсу просто космос не соответствует с номерами,но можно по цене и договорится.",3.0,2019-04-07,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,"Цены по прайсу просто космос не соответствует с номерами,но можно по цене и договорится.",3.0,ru,False,valid,
yandex,yandex_1116788313_b7a66e05ffba68a9,1116788313,Анонимный отзыв,Хорошая кухня. Повар супер!!,5.0,2018-12-21,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Хорошая кухня. Повар супер!!,5.0,ru,False,valid,
yandex,yandex_1116788313_56776d02fb0495af,1116788313,Валентина Галкина,Я хожу туда в фотошаблон.Часто там делаю распечатку и фото.,3.0,2024-03-27,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Я хожу туда в фотошаблон.Часто там делаю распечатку и фото.,3.0,ru,False,valid,
yandex,yandex_1116788313_cdf0a6488e3a6ecc,1116788313,Надежда Покидова,"Дорого,рядом есть не хуже и дешевле",4.0,2024-07-14,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,"Дорого,рядом есть не хуже и дешевле",4.0,ru,False,valid,
yandex,yandex_1116788313_56cf46dea257b390,1116788313,Сергей Никитин,Грязно и пахнет плесенью.,2.0,2021-10-01,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Грязно и пахнет плесенью.,2.0,ru,False,valid,
yandex,yandex_1116788313_31ec4ea2de3fd862,1116788313,Наталья Маркина,"Хорошая гостиница. Уютно, чтсто.",4.0,2020-09-29,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,"Хорошая гостиница. Уютно, чтсто.",4.0,ru,False,valid,
yandex,yandex_1116788313_865075cd96688d0b,1116788313,Алексей С.,Отвратительное место все старое и убитое цена не соответствует!!!,1.0,2018-11-05,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Отвратительное место все старое и убитое цена не соответствует!!!,1.0,ru,False,valid,
yandex,yandex_1116788313_5a790bd55d364231,1116788313,Иван Ким,Самые горячие воспоминания 😆😆😆,5.0,2023-12-12,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Самые горячие воспоминания 😆😆😆,5.0,ru,False,valid,
yandex,yandex_1116788313_c6de01d19d2645c5,1116788313,Макс Шапошников,"Нормально все, молодцы! Документы делают!",5.0,2019-01-24,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,"Нормально все, молодцы! Документы делают!",5.0,ru,False,valid,
yandex,yandex_1116788313_5b9e9f3877700048,1116788313,Аркадий Рыжов,Это бывшее кулинарное училище. А гостиница не очень и цена для неё завышена.,5.0,2019-06-14,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Это бывшее кулинарное училище. А гостиница не очень и цена для неё завышена.,5.0,ru,False,valid,
yandex,yandex_1116788313_4cfe8fb6d4710648,1116788313,Ayauzhan Yessimbekova,Отель в названии. Пятизвездочный беп конечно сказать не могу,5.0,2025-04-09,https://yandex.kz/maps/org/semey/1116788313/reviews/?ll=82.591384%2C49.975459&z=18,Отель в названии. Пятизвездочный беп конечно сказать не могу,5.0,ru,False,valid,
yandex,yandex_1192182763_f6667fe1cb10db44,1192182763,Елена Модика,"Проживала в отеле с 17 по 24 июня в номере улучшенный стандарт. Осталась очень довольна обслуживанием. Мне понравилось абсолютно все - номер просторный, есть все необходимое для комфортного проживания. Очень удобная кровать и подушки(я много путешествовала и есть с чем сравнить), есть кондиционер, все необходимые принадлежности халат, тапочки, фен, гель и шампунь. Уборка делается ежедневно, все очень чисто. Есть услуги прачечной. В отеле есть два ресторана с прекрасной кухней! Вкусно было все, что я попробовала. Можно заказать еду в номер, чем я часто пользовалась. Очень разнообразные завтраки, на любой вкус, омлет или яичницу могут приготовить при вас. Очень удобное расположение отеля - в центре города и все в шаговой доступности магазины, банки, остановки. Круглосуточный ресепшен и очень доброжелательный персонал, я жила неделю и общалась со многими. У меня был ранний выезд и я попросила меня подстраховать и разбудить - все сделали вовремя. Всем без исключения огромное спасибо за неделю очень комфортного проживания в вашем отеле! С удовольствием вернусь еще!",5.0,2025-07-13,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Проживала в отеле с 17 по 24 июня в номере улучшенный стандарт. Осталась очень довольна обслуживанием. Мне понравилось абсолютно все - номер просторный, есть все необходимое для комфортного проживания. Очень удобная кровать и подушки(я много путешествовала и есть с чем сравнить), есть кондиционер, все необходимые принадлежности халат, тапочки, фен, гель и шампунь. Уборка делается ежедневно, все очень чисто. Есть услуги прачечной. В отеле есть два ресторана с прекрасной кухней! Вкусно было все, что я попробовала. Можно заказать еду в номер, чем я часто пользовалась. Очень разнообразные завтраки, на любой вкус, омлет или яичницу могут приготовить при вас. Очень удобное расположение отеля - в центре города и все в шаговой доступности магазины, банки, остановки. Круглосуточный ресепшен и очень доброжелательный персонал, я жила неделю и общалась со многими. У меня был ранний выезд и я попросила меня подстраховать и разбудить - все сделали вовремя. Всем без исключения огромное спасибо за неделю очень комфортного проживания в вашем отеле! С удовольствием вернусь еще!",5.0,ru,False,valid,
yandex,yandex_1192182763_dfa988fa80d409b4,1192182763,Асель Сармолда,"Местные сказали что это один из лучших отелей. Но отель старый, душевые и туалет как будто зашел в туалет поезда Тальго. Но следят за чистотой хорошо, в номере чисто. Обслуживание в ресторане где проходит завтрак ужасное. Девушка которая стоит на стешейне где жарят яичницу просто делает это все с большим одолжением.  мы хотели зайти один раз в ресторан ночью и нам сказали туда нельзя там вип гости. Впечатления от отеля не самые лучшие, о гостеприимстве в этот отель не слышал. Горничная исключение, делает свою работу хорошо. В Оскемене была первый раз.",2.0,2026-01-26,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Местные сказали что это один из лучших отелей. Но отель старый, душевые и туалет как будто зашел в туалет поезда Тальго. Но следят за чистотой хорошо, в номере чисто. Обслуживание в ресторане где проходит завтрак ужасное. Девушка которая стоит на стешейне где жарят яичницу просто делает это все с большим одолжением. мы хотели зайти один раз в ресторан ночью и нам сказали туда нельзя там вип гости. Впечатления от отеля не самые лучшие, о гостеприимстве в этот отель не слышал. Горничная исключение, делает свою работу хорошо. В Оскемене была первый раз.",2.0,ru,False,valid,
yandex,yandex_1192182763_057ea10d167f3133,1192182763,Анна Григорович,"Очень хороший отель.Из минусов только душевая кабина ,по дизайну общему не в писывается.А так я даже не помню ,когда так высыпалась.Белье хрустящие и белоснежное,удобный матрас.Вид на реку.Завтрак просто супер .Пироженок много,кофе очень вкусный.персонал тоже понравился вежливые девчонки на ресепшене.рекомендую!!!",5.0,2025-11-10,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Очень хороший отель.Из минусов только душевая кабина ,по дизайну общему не в писывается.А так я даже не помню ,когда так высыпалась.Белье хрустящие и белоснежное,удобный матрас.Вид на реку.Завтрак просто супер .Пироженок много,кофе очень вкусный.персонал тоже понравился вежливые девчонки на ресепшене.рекомендую!!!",5.0,ru,False,valid,
yandex,yandex_1192182763_7a9804e0ecee5536,1192182763,Михаил Корецкий,"Все хорошо: вкусный, разнообразный завтрак. Вежливый персонал. Парковка на территории отеля. Но номера без окон, точнее - номера с окном в коридор, и в связи с этим закрытые каким-то панно, это - аут... проветрить номер невозможно. И ещё один момент: туалет с душем, это какая-то пластиковая капсула рассчитанная на человека очень маленьких габаритов, очень неудобно.",4.0,2025-05-24,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Все хорошо: вкусный, разнообразный завтрак. Вежливый персонал. Парковка на территории отеля. Но номера без окон, точнее - номера с окном в коридор, и в связи с этим закрытые каким-то панно, это - аут... проветрить номер невозможно. И ещё один момент: туалет с душем, это какая-то пластиковая капсула рассчитанная на человека очень маленьких габаритов, очень неудобно.",4.0,ru,False,valid,
yandex,yandex_1192182763_d18ccdcbbd9d32f1,1192182763,Массаж тгZhukova_OV,"Начиная от интерьера и до самого номера, всё понравилось. Месторасположение удобное. Цена адекватная. В номере чисто, всё необходимое предложено. Вид из окна, как повезёт. Можно выбрать с завтраком или без, цена реально и ощутимо меняется. Быстрое заселение, приятное обслуживание.",5.0,2025-06-18,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Начиная от интерьера и до самого номера, всё понравилось. Месторасположение удобное. Цена адекватная. В номере чисто, всё необходимое предложено. Вид из окна, как повезёт. Можно выбрать с завтраком или без, цена реально и ощутимо меняется. Быстрое заселение, приятное обслуживание.",5.0,ru,False,valid,
yandex,yandex_1192182763_19747e79ebf5f915,1192182763,Александр Тен,"Ежедневная уборка создает атмосферу чистоты и комфорта для всех гостей. Вежливый персонал всегда готов помочь и сделать пребывание приятным и запоминающимся. Завтраки не поражают изысками, но всегда предлагают сытное и полноценное начало дня. Общая атмосфера располагает к отдыху и расслаблению после насыщенного дня. Благодаря всему этому, проживание здесь оставляет только положительные впечатления.",5.0,2025-08-29,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Ежедневная уборка создает атмосферу чистоты и комфорта для всех гостей. Вежливый персонал всегда готов помочь и сделать пребывание приятным и запоминающимся. Завтраки не поражают изысками, но всегда предлагают сытное и полноценное начало дня. Общая атмосфера располагает к отдыху и расслаблению после насыщенного дня. Благодаря всему этому, проживание здесь оставляет только положительные впечатления.",5.0,ru,False,valid,
yandex,yandex_1192182763_160e0ebde462a689,1192182763,Оксана Пшеничных,"Отель классный, номера ухоженные, очень тёплые. Обслуживание отличное, персонал вежливый, приветливый. Отдельное спасибо за вкусные завтраки, вспоминаю с теплотой. Приятное местечко!)",5.0,2025-03-11,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Отель классный, номера ухоженные, очень тёплые. Обслуживание отличное, персонал вежливый, приветливый. Отдельное спасибо за вкусные завтраки, вспоминаю с теплотой. Приятное местечко!)",5.0,ru,False,valid,
yandex,yandex_1192182763_44c40f9d07d50b0f,1192182763,Сергей Волков,"Господа, очень хотел поставить пятерку, но не могу. Прекрасный персонал, очень хороший завтрак, отличное местоположение, но вот санузлы очень не очень. Полностью пластиковый, ужасный напор воды, плохо регулируемый поток, засоренный слив, а самое жуткое нет вытяжки!!!! Санузел на два, все остальное на 5, итого ставлю 4. Жили вдвоем, с разделенными кроватями, цена за ночь 35 т.т. с завтраком.",4.0,2025-07-02,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Господа, очень хотел поставить пятерку, но не могу. Прекрасный персонал, очень хороший завтрак, отличное местоположение, но вот санузлы очень не очень. Полностью пластиковый, ужасный напор воды, плохо регулируемый поток, засоренный слив, а самое жуткое нет вытяжки!!!! Санузел на два, все остальное на 5, итого ставлю 4. Жили вдвоем, с разделенными кроватями, цена за ночь 35 т.т. с завтраком.",4.0,ru,False,valid,
yandex,yandex_1192182763_3dd2d8c0c5421b28,1192182763,Бахтияр Сакиев,В этом городе только эта гостиница! Уровень обслуживания на высшем уровне. Еда в ресторанах объедение. Номера очень даже уютные. В фойе аквариум. Черепаха растёт на наших глазах),5.0,2025-12-24,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,В этом городе только эта гостиница! Уровень обслуживания на высшем уровне. Еда в ресторанах объедение. Номера очень даже уютные. В фойе аквариум. Черепаха растёт на наших глазах),5.0,ru,False,valid,
yandex,yandex_1192182763_2572fd2f9b4dcb93,1192182763,Сергей Саломатов,Отличная гостиница. Останавливался в январе. Номер чистый. Обслуживание хорошие.заселились быстро. Кухня отличная. На завтрак шведский стол. В номерах тепло,5.0,2026-01-22,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,Отличная гостиница. Останавливался в январе. Номер чистый. Обслуживание хорошие.заселились быстро. Кухня отличная. На завтрак шведский стол. В номерах тепло,5.0,ru,False,valid,
yandex,yandex_1192182763_e169880b35213f1d,1192182763,Елена Елена,"Хорошая гостиница, все понравилось, напротив есть набережная, можно погулять. Номер чистый, удобный. Есть завтраки, вкусные, свежеприготовленные, персонал вежливый и приветливый.",5.0,2025-06-12,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Хорошая гостиница, все понравилось, напротив есть набережная, можно погулять. Номер чистый, удобный. Есть завтраки, вкусные, свежеприготовленные, персонал вежливый и приветливый.",5.0,ru,False,valid,
yandex,yandex_1192182763_c084fefeee4ec9c1,1192182763,Сергали Аубакиров,"Хорошая, добротная гостиница. Уютные номера, хорошо убираются, чисто. Завтрак очень хороший, разнообразие блюд, есть томатный сок!!! Персонал дружелюбный, отзывчивый",5.0,2025-11-26,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Хорошая, добротная гостиница. Уютные номера, хорошо убираются, чисто. Завтрак очень хороший, разнообразие блюд, есть томатный сок!!! Персонал дружелюбный, отзывчивый",5.0,ru,False,valid,
yandex,yandex_1192182763_a1efb479a87e9bcf,1192182763,Айдын Ожыканов,"Один из лучших и дорогих отелей города, расположен на берегу реки Ульба с красивой набережной. Номера в отеле удобные и чистые, персонал вежливый.",5.0,2025-01-21,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Один из лучших и дорогих отелей города, расположен на берегу реки Ульба с красивой набережной. Номера в отеле удобные и чистые, персонал вежливый.",5.0,ru,False,valid,
yandex,yandex_1192182763_335d99019e580dd9,1192182763,Загрипа Абдиева,"Часто бываю. Много сделано , часто обновление интерьера и ассортимента в ресторанах . Все всегда вкусно . Несколько раз посетила салон красоты : один раз испортили ногти , не знала , что новая маникюрша . Второе делала завивку , не советую , так крутилась волосы , что ощущения боли до сих пор . Мытье головы : никогда ни в одном салоне такого не было , так вертила шею Карина , что до сих пор болит . Не советую",1.0,2025-04-10,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Часто бываю. Много сделано , часто обновление интерьера и ассортимента в ресторанах . Все всегда вкусно . Несколько раз посетила салон красоты : один раз испортили ногти , не знала , что новая маникюрша . Второе делала завивку , не советую , так крутилась волосы , что ощущения боли до сих пор . Мытье головы : никогда ни в одном салоне такого не было , так вертила шею Карина , что до сих пор болит . Не советую",1.0,ru,False,valid,
yandex,yandex_1192182763_bfdfc5f737abb4f5,1192182763,Андрей Галкин,Всё очень понравилось. Есть номера для курящих и не курящих людей. В номерах удобно и просторно. Вкусные завтраки - шведский стол. Из минусов только один - нет чайников в номерах и кулера на этаже.,5.0,2025-09-09,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,Всё очень понравилось. Есть номера для курящих и не курящих людей. В номерах удобно и просторно. Вкусные завтраки - шведский стол. Из минусов только один - нет чайников в номерах и кулера на этаже.,5.0,ru,False,valid,
yandex,yandex_1192182763_7e84124624dd5b71,1192182763,Василий Механцев,"Переночевать можно, но ремонта в гостинице давно не было, все старенькое, душевая в номере прикольная, чем то напоминает сан узел в поезде или в самолёте. В общем пойдет если негде больше оставиться",4.0,2025-07-11,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Переночевать можно, но ремонта в гостинице давно не было, все старенькое, душевая в номере прикольная, чем то напоминает сан узел в поезде или в самолёте. В общем пойдет если негде больше оставиться",4.0,ru,False,valid,
yandex,yandex_1192182763_7add1fe6ff389a59,1192182763,Алина Макарова,"Помпезно красивый торжественный банкетный зал. Средняя гостиница на берегу реки,почти всегда полная гостей,но не мешает,тихо. Есть номера,требующие ремонта. Персонал приветливый,отзывчивый,вежливый.огромный шведский стол на завтрак.на последнем этаже хороший салон красоты со всеми услугами.",5.0,2024-07-25,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Помпезно красивый торжественный банкетный зал. Средняя гостиница на берегу реки,почти всегда полная гостей,но не мешает,тихо. Есть номера,требующие ремонта. Персонал приветливый,отзывчивый,вежливый.огромный шведский стол на завтрак.на последнем этаже хороший салон красоты со всеми услугами.",5.0,ru,False,valid,
yandex,yandex_1192182763_2a4db9c4c0790595,1192182763,Утесинов,"Находится недалеко от центра, но до небрежной идти прилично по мерках Оскемена, т.к. город небольшой. Гостиница уютная, но старая. Номер, где останавливался, требует косметического ремонта.",3.0,2025-07-21,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Находится недалеко от центра, но до небрежной идти прилично по мерках Оскемена, т.к. город небольшой. Гостиница уютная, но старая. Номер, где останавливался, требует косметического ремонта.",3.0,ru,False,valid,
yandex,yandex_1192182763_9fd2cebb90f1f1cf,1192182763,Сергей Смоляков,"Отель среднего уровня. Некачественные входные двери через которые доносятся все шумы из коридора. Будьте внимательны при бронировании - есть комнаты, в которых окна выходят в коридор.",3.0,2024-12-08,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Отель среднего уровня. Некачественные входные двери через которые доносятся все шумы из коридора. Будьте внимательны при бронировании - есть комнаты, в которых окна выходят в коридор.",3.0,ru,False,valid,
yandex,yandex_1192182763_24383e7d5bf85fe4,1192182763,Светлана Марунченко,"В гостинице мне очень нравится ресторан и их там да !)))) Отличная кухня ,качество еды очень на высоком уровне ! Часто езжу ужинать в них!!! И вообще,в этом место мне комфортно !!! Там много услуг есть медицинских и уходовых,в медицинском центре и салоне красоты !!!! Рекомендую!!!!",5.0,2025-01-25,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"В гостинице мне очень нравится ресторан и их там да !)))) Отличная кухня ,качество еды очень на высоком уровне ! Часто езжу ужинать в них!!! И вообще,в этом место мне комфортно !!! Там много услуг есть медицинских и уходовых,в медицинском центре и салоне красоты !!!! Рекомендую!!!!",5.0,ru,False,valid,
yandex,yandex_1192182763_bbd7ff4d77876a70,1192182763,Денис,"Очень приличное внутреннее пространство, стандартные номера так себе по площади, но жалоб нет. Что реально впечатляет в этом отеле - ресторан. Великолепная кухня, действительно необычные и очень вкусные салаты. Ну и, разумеется, удачное расположение.",5.0,2024-08-01,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Очень приличное внутреннее пространство, стандартные номера так себе по площади, но жалоб нет. Что реально впечатляет в этом отеле - ресторан. Великолепная кухня, действительно необычные и очень вкусные салаты. Ну и, разумеется, удачное расположение.",5.0,ru,False,valid,
yandex,yandex_1192182763_812d4fe79d285c8a,1192182763,Antoshchuk Ilya,"Одна из лучших гостиниц в Усть-Каменогорск но нужно сразу сказать что и одна из самых дорогих и намного дороже чем отели такого же класса в Алмате и Астане. Честные 3 🌟. В номерах чисто, мебель нормальная. Эконом номера маленькие и без выхода окон наружу некоторые. Очень тихо ночью. Завтрак неплохой шведский стол но без огромного разнообразия. Отдельное спасибо за рыбок и черепаху на лоб :). Персонал и обслуживание очень хорошее. И мега необычный сан узел:)",5.0,2023-10-19,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Одна из лучших гостиниц в Усть-Каменогорск но нужно сразу сказать что и одна из самых дорогих и намного дороже чем отели такого же класса в Алмате и Астане. Честные 3 🌟. В номерах чисто, мебель нормальная. Эконом номера маленькие и без выхода окон наружу некоторые. Очень тихо ночью. Завтрак неплохой шведский стол но без огромного разнообразия. Отдельное спасибо за рыбок и черепаху на лоб :). Персонал и обслуживание очень хорошее. И мега необычный сан узел:)",5.0,ru,False,valid,
yandex,yandex_1192182763_e1ba323468c0c57d,1192182763,Ека 077,"К сожалению, я не могу рекомендовать данное место, поскольку у меня сложилось крайне негативное впечатление. Администратор Алина, на мой взгляд, выглядела не очень приветливо, была нервной и вела себя не совсем адекватно, что, к сожалению, отразилось на общении с клиентами. Мне очень жаль, что моя поездка в Усть-Каменогорск из Алматы оставила столь неприятное впечатление.",1.0,2025-09-16,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"К сожалению, я не могу рекомендовать данное место, поскольку у меня сложилось крайне негативное впечатление. Администратор Алина, на мой взгляд, выглядела не очень приветливо, была нервной и вела себя не совсем адекватно, что, к сожалению, отразилось на общении с клиентами. Мне очень жаль, что моя поездка в Усть-Каменогорск из Алматы оставила столь неприятное впечатление.",1.0,ru,False,valid,
yandex,yandex_1192182763_12349b5bed1262fa,1192182763,дархан машиев,"Часто останавливаюсь в этом отеле когда бываю в Оскемене. Расположен на набережной реки Ульба и в историческом районе города. В отеле чисто, уютно и комфортно!👍",5.0,2025-09-20,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Часто останавливаюсь в этом отеле когда бываю в Оскемене. Расположен на набережной реки Ульба и в историческом районе города. В отеле чисто, уютно и комфортно!👍",5.0,ru,False,valid,
yandex,yandex_1192182763_facda6da39ace3df,1192182763,Сабина Байгабулова,"Красивый интерьер, прекрасное обслуживание и хорошо все выглядит, оставили только хорошее впечатление о себе и об этом месте, самая приятный отель",5.0,2026-02-23,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Красивый интерьер, прекрасное обслуживание и хорошо все выглядит, оставили только хорошее впечатление о себе и об этом месте, самая приятный отель",5.0,ru,False,valid,
yandex,yandex_1192182763_d9da8354055de4a2,1192182763,Светлана М.,"Медицинский центр Shiny River-место , куда хочется всегда возвращаться! Мастера и специалисты- Профи !Сервис и порядок, клиентоориентированность- блестяще! Удачи и процветания!!",5.0,2025-11-01,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Медицинский центр Shiny River-место , куда хочется всегда возвращаться! Мастера и специалисты- Профи !Сервис и порядок, клиентоориентированность- блестяще! Удачи и процветания!!",5.0,mixed,False,valid,
yandex,yandex_1192182763_856a3809d6de3e27,1192182763,Rogova,"Отличный отель. Чисто, уборку в номере проводят ежедневно и качественно. Персонал отзывчивый, всегда идет навстречу.",5.0,2025-10-25,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Отличный отель. Чисто, уборку в номере проводят ежедневно и качественно. Персонал отзывчивый, всегда идет навстречу.",5.0,ru,False,valid,
yandex,yandex_1192182763_bdb3b57d3b51a6ee,1192182763,Свет Свет,"Приезжая в Усть-Каменогорск, всегда останавливаемся в этой гостинице. Просторные номера, шикарные завтраки, расположена у реки. Приветливый персонал! Рекомендую",5.0,2024-10-03,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Приезжая в Усть-Каменогорск, всегда останавливаемся в этой гостинице. Просторные номера, шикарные завтраки, расположена у реки. Приветливый персонал! Рекомендую",5.0,ru,False,valid,
yandex,yandex_1192182763_f4fd9d271f0d5fce,1192182763,Шурик,"Помпезная гостиница но номера если не брать дорогие люксы так себе. Пластиковый, в самом прямом смысле туалет, местами поломаный, в котором нет вентиляции. Неудобное расположение розеток как у кровати так и столика. Сесть на компьютере и поработать негде.",4.0,2024-07-23,https://yandex.kz/maps/org/shiny_river/1192182763/reviews/?indoorLevel=1&ll=82.610295%2C49.954672&z=17,"Помпезная гостиница но номера если не брать дорогие люксы так себе. Пластиковый, в самом прямом смысле туалет, местами поломаный, в котором нет вентиляции. Неудобное расположение розеток как у кровати так и столика. Сесть на компьютере и поработать негде.",4.0,ru,False,valid,
